,video_id,label,total_label,cls_label,or_label
2690,LzCIs76TOFo,"{""Jimmy Kimmel"": 0, ""Arnold Schwarzenegger"": 0}",0.0,0,0
2691,LzaA6fPskRY,"{""Nancy Pelosi"": 1, ""Joe Biden"": 0, ""Pete Buttigieg"": 1, ""Kamala Harris"": 0, ""Donald Trump"": 1}",0.6,1,1
2692,M-g6OZBO6T4,"{""Nancy Pelosi"": 1, ""Joe Biden"": 0, ""Taylor Swift"": 0, ""Donald Trump"": 0}",0.25,0,1
2693,M-nXZCxzKho,"{""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
2694,M0B-g57Bo7A,"{""Barack Obama"": 0, ""Michael Jordan"": 0, ""Jimmy Kimmel"": 0}",0.0,0,0
2695,M0J80PkYanA,"{""Vladimir Putin"": 0, ""Xi Jinping"": 0}",0.0,0,0
2696,M0ViWWJ8rcU,"{""Kamala Harris"": 0, ""Bernie Sanders"": 0, ""Donald Trump"": 0, ""Oprah Winfrey"": 1, ""Joe Biden"": 0}",0.2,0,1
2697,M1qs70a7c0M,"{""Vladimir Putin"": 0, ""Kamala Harris"": 0, ""Bill Clinton"": 0, ""Donald Trump"": 0}",0.0,0,0
2698,M2mnIB5_Crw,"{""Michael Cohen"": 1, ""Ted Cruz"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2699,M336an3GCgs,"{""Nancy Pelosi"": 0, ""Joe Biden"": 0, ""Kamala Harris"": 0}",0.0,0,0
2700,M3i3y3RY7yw,"{""Michael Cohen"": 1, ""Donald Trump"": 1}",1.0,1,1
2701,M3x0oUF_G3w,"{""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
2702,M41OAhPAyF0,"{""Elon Musk"": 0, ""Bill Clinton"": 0, ""Donald Trump"": 0}",0.0,0,0
2703,M4KWZ_hA1ig,"{""Joe Biden"": 1, ""Kamala Harris"": 0, ""Donald Trump"": 1}",0.6666666666666666,1,1
2704,M4bJYlyK6ms,"{""Joe Biden"": 1, ""Hunter Biden"": 1, ""Bill Clinton"": 0, ""Donald Trump"": 0}",0.5,1,1
2705,M5cQuriISNs,"{""Vladimir Putin"": 1, ""Xi Jinping"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2706,M5v8G3W2eH4,"{""Kamala Harris"": 1, ""Donald Trump"": 0, ""Joe Biden"": 1, ""Jill Biden"": 1}",0.75,1,1
2707,M6-y2lxCE5k,"{""Hunter Biden"": 1, ""Bill Clinton"": 0, ""Donald Trump"": 0, ""Joe Biden"": 0, ""Chris Christie"": 0}",0.2,0,1
2708,M6d7gMJTWaE,"{""Marco Rubio"": 1, ""Joe Biden"": 0, ""Tim Scott"": 1, ""Donald Trump"": 0}",0.5,1,1
2709,M7SHGhFT37o,"{""Joe Biden"": 0, ""Benjamin Netanyahu"": 0}",0.0,0,0
2710,M9RqiCq0NH8,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Elon Musk"": 1, ""Donald Trump"": 0}",0.25,0,1
2711,M9hsH0wqeU8,"{""Joe Biden"": 0, ""Hillary Clinton"": 0, ""Donald Trump"": 0}",0.0,0,0
2712,M9krlgMFwk0,"{""Joe Biden"": 0, ""Kanye West"": 0, ""Kim Kardashian"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0}",0.0,0,0
2713,MAgiFrubk4M,"{""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2714,MBfk9Pk_Fy8,"{""Miley Cyrus"": 0, ""Billie Eilish"": 1, ""Jennifer Aniston"": 0, ""Katy Perry"": 0, ""Lady Gaga"": 0}",0.2,0,1
2715,MBuDT4j8Dqo,"{""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
2716,MCI-EW-BHk0,"{""Joe Biden"": 0, ""Benjamin Netanyahu"": 1, ""Elon Musk"": 0}",0.3333333333333333,1,1
2717,MCnVPRvWl84,"{""Rudy Giuliani"": 0, ""Donald Trump"": 1}",0.5,1,1
2718,MCuRzMzTUsQ,"{""Barack Obama"": 0, ""Michelle Obama"": 1, ""Kamala Harris"": 1, ""Donald Trump"": 0}",0.5,1,1
2719,MDWEThLmFZE,"{""Melania Trump"": 0, ""Michael Cohen"": 0, ""Donald Trump"": 0}",0.0,0,0
2720,MDoQomyKql4,"{""Kamala Harris"": 1, ""Donald Trump"": 0}",0.5,1,1
2721,MDx5uXzly2c,"{""Kamala Harris"": 1, ""Donald Trump"": 1, ""Nancy Pelosi"": 1, ""Joe Biden"": 1}",1.0,1,1
2722,MEKhXYuoB0A,"{""Narendra Modi"": 0, ""Vladimir Putin"": 0, ""Xi Jinping"": 1, ""Donald Trump"": 0}",0.25,0,1
2723,MEjWev0dW3o,"{""Hillary Clinton"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
2724,MEtMaeOcnqo,"{""Kamala Harris"": 0, ""Donald Trump"": 1}",0.5,1,1
2725,MEv9WLPoa3I,"{""Vladimir Putin"": 1, ""Joe Biden"": 0, ""Volodymyr Zelenskyy"": 1, ""Donald Trump"": 1}",0.75,1,1
2726,MF2Au9ruoQY,"{""Nancy Pelosi"": 1, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2727,MFITWmB1QrE,"{""Kamala Harris"": 0, ""Hunter Biden"": 1, ""Gretchen Whitmer"": 1, ""Jim Jordan"": 0, ""Nancy Pelosi"": 0, ""Joe Biden"": 1}",0.5,1,1
2728,MGCXnQVoVAI,"{""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2729,MGOp1mJfa1I,"{""Joe Biden"": 1, ""Donald Trump"": 0}",0.5,1,1
2730,MGUOZCAMtxg,"{""Kamala Harris"": 0, ""Eric Trump"": 1, ""Donald Trump"": 0, ""Mike Pence"": 1}",0.5,1,1
2731,MGgDHevAc8A,"{""Vladimir Putin"": 0, ""Keir Starmer"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
2732,MHfOstg6uG0,"{""Kamala Harris"": 1, ""Donald Trump"": 1, ""Joe Biden"": 1, ""Ted Cruz"": 0}",0.75,1,1
2733,MHjqvN4rTzg,"{""Hunter Biden"": 0, ""Joe Biden"": 0}",0.0,0,0
2734,MISP7XrRhzw,"{""Jimmy Kimmel"": 1, ""Kanye West"": 0}",0.5,1,1
2735,MJK4YI3jy1A,"{""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2736,MJX0fV7vHEo,"{""Blake Shelton"": 1, ""Jimmy Kimmel"": 0}",0.5,1,1
2737,MK6vyMXx9Dc,"{""Joe Biden"": 1, ""Kamala Harris"": 1, ""Donald Trump"": 1}",1.0,1,1
2738,MKThCqDwBnE,"{""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
2739,MKevsI2mqY8,"{""Joe Biden"": 0, ""Benjamin Netanyahu"": 0}",0.0,0,0
2740,MKsfXYbetBI,"{""Nancy Pelosi"": 1, ""Jimmy Kimmel"": 0}",0.5,1,1
2741,MLhBmvnQHKU,"{""Joe Biden"": 0, ""Ted Cruz"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
2742,MM3j8cCgm0w,"{""Cyril Ramaphosa"": 1, ""Donald Trump"": 0}",0.5,1,1
2743,MMKxIrGCaVs,"{""Joe Biden"": 0, ""Chuck Schumer"": 0, ""Donald Trump"": 0}",0.0,0,0
2744,MMoiFRQMOMs,"{""Jimmy Fallon"": 1, ""Taylor Swift"": 0}",0.5,1,1
2745,MNV498SCouA,"{""Kamala Harris"": 1, ""Donald Trump"": 1}",1.0,1,1
2746,MNroQzlrGo4,"{""Ken Griffin"": 0, ""Janet Yellen"": 0, ""Donald Trump"": 0}",0.0,0,0
2747,MOMr1YDbv30,"{""Marjorie Taylor Greene"": 0, ""Benjamin Netanyahu"": 0}",0.0,0,0
2748,MOyWoNYIbZ8,"{""Elon Musk"": 1, ""Donald Trump"": 0}",0.5,1,1
2749,MQqMEyyavHw,"{""Joe Biden"": 1, ""Donald Trump"": 0}",0.5,1,1
2750,MQuzfjr7cOY,"{""Joe Biden"": 0, ""Benjamin Netanyahu"": 0}",0.0,0,0
2751,MQzWAYZbC-o,"{""Bill Gates"": 0, ""Elon Musk"": 0}",0.0,0,0
2752,MRYYbEYslcU,"{""Joe Biden"": 0, ""Donald Trump"": 1}",0.5,1,1
2753,MSIqfgmmjNo,"{""Kamala Harris"": 1, ""Donald Trump"": 0}",0.5,1,1
2754,MSQ6R7KPRT0,"{""Michael Cohen"": 0, ""Donald Trump"": 0}",0.0,0,0
2755,MTPadHemxpo,"{""Hillary Clinton"": 0, ""Kamala Harris"": 0, ""Gavin Newsom"": 0, ""Donald Trump"": 0, ""Nancy Pelosi"": 0, ""Joe Biden"": 0}",0.0,0,0
2756,MTxGaX8w-es,"{""Jimmy Kimmel"": 0, ""Robert Downey Jr."": 0}",0.0,0,0
2757,MU4rHCjDs20,"{""Melania Trump"": 1, ""Kamala Harris"": 0}",0.5,1,1
2758,MUDEeZEeEak,"{""Joe Biden"": 0, ""Michelle Obama"": 0}",0.0,0,0
2759,MUYepJ5fNp8,"{""Joe Biden"": 1, ""Kamala Harris"": 1, ""Donald Trump"": 1}",1.0,1,1
2760,MUnI543ErfM,"{""Michael Cohen"": 1, ""Donald Trump"": 0}",0.5,1,1
2761,MUolPEq_VtA,"{""Vladimir Putin"": 1, ""Joe Biden"": 1, ""Donald Trump"": 0}",0.6666666666666666,1,1
2762,MUvOL0NaVTo,"{""Marco Rubio"": 1, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2763,MV5hnomamvY,"{""Rudy Giuliani"": 1, ""Donald Trump"": 0}",0.5,1,1
2764,MVPoXlXwrgQ,"{""Keir Starmer"": 1, ""Boris Johnson"": 1, ""Donald Trump"": 1}",1.0,1,1
2765,MVU2a-4qf-Y,"{""Joe Biden"": 0, ""Hunter Biden"": 0, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
2766,MWnfVCWzSMI,"{""Kamala Harris"": 1, ""Jimmy Fallon"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2767,MXDrggddwh8,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2768,MXENT5Q7H2o,"{""Barack Obama"": 0, ""Donald Trump"": 0, ""Joe Biden"": 0, ""Jill Biden"": 1, ""Melania Trump"": 0}",0.2,0,1
2769,MXQqqhso7uc,"{""Ted Cruz"": 1, ""Marjorie Taylor Greene"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2770,MXx9iXyL2N0,"{""Elon Musk"": 1, ""Donald Trump"": 0}",0.5,1,1
2771,MYON39EVN64,"{""Joe Biden"": 1, ""Elon Musk"": 1, ""Donald Trump"": 1}",1.0,1,1
2772,MYZv9d3YD4M,"{""Jens Stoltenberg"": 1, ""Jake Sullivan"": 0}",0.5,1,1
2773,MZUDTwvEFHM,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2774,M_9CuCnA8oc,"{""Nancy Pelosi"": 0, ""Joe Biden"": 0, ""Vladimir Putin"": 0, ""Taylor Swift"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0}",0.0,0,0
2775,MaY-t2YGdA8,"{""Vladimir Putin"": 1, ""Joe Biden"": 0}",0.5,1,1
2776,MbYojL1zcH8,"{""Ted Cruz"": 1, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2777,McNEGpMFS6Y,"{""Barack Obama"": 1, ""Kamala Harris"": 1, ""Donald Trump"": 0, ""Joe Biden"": 0, ""Michelle Obama"": 1}",0.6,1,1
2778,MctOICUheCs,"{""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
2779,Md8IHZkG8GU,"{""Joe Biden"": 0, ""Chuck Schumer"": 1}",0.5,1,1
2780,MdFaK78nyj4,"{""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2781,MdFqTsP5U54,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2782,MeBnfcknK8c,"{""Narendra Modi"": 0, ""Vladimir Putin"": 1}",0.5,1,1
2783,MeyePX5x2Pw,"{""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
2784,MfFl4JrSxMI,"{""Chuck Schumer"": 1, ""Kamala Harris"": 0, ""Donald Trump"": 0, ""Nancy Pelosi"": 1, ""Joe Biden"": 1}",0.6,1,1
2785,MfQ9YKKBn3c,"{""Michelle Obama"": 0, ""Kim Kardashian"": 0, ""Jimmy Kimmel"": 0, ""Kylie Jenner"": 0}",0.0,0,0
2786,MfkDAY4l7H4,"{""Kamala Harris"": 1, ""Elton John"": 1}",1.0,1,1
2787,MglrFnqU_FY,"{""Jimmy Kimmel"": 1, ""Kanye West"": 0}",0.5,1,1
2788,MhFEORg2WTw,"{""Jerome Powell"": 1, ""Donald Trump"": 0}",0.5,1,1
2789,MhdFWznNUk0,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2790,Mhdhnx_0YtM,"{""Chuck Schumer"": 0, ""Donald Trump"": 0}",0.0,0,0
2791,MhoRmN-ezK8,"{""Miley Cyrus"": 0, ""Jimmy Fallon"": 0}",0.0,0,0
2792,Mi3q_upPjBM,"{""Larry Fink"": 1, ""David Solomon"": 0}",0.5,1,1
2793,MkKHnF3gWuA,"{""Chris Christie"": 1, ""Donald Trump"": 0}",0.5,1,1
2794,MljoPQ2iMxw,"{""George Soros"": 1, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2795,MmyDMns_Pug,"{""Kamala Harris"": 1, ""Hunter Biden"": 1, ""Donald Trump"": 1}",1.0,1,1
2796,MnHbfSCGs_o,"{""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
2797,MnrcwMDqyEc,"{""Michelle Obama"": 0, ""Barack Obama"": 0, ""Jimmy Fallon"": 0}",0.0,0,0
2798,MoHIC9gCFhE,"{""Selena Gomez"": 0, ""Jimmy Fallon"": 0}",0.0,0,0
2799,MpCoVxa_kVM,"{""Mike Pence"": 0, ""Donald Trump"": 0}",0.0,0,0
2800,MpGyxvTgh7M,"{""Vladimir Putin"": 0, ""Donald Trump"": 1, ""Justin Trudeau"": 1}",0.6666666666666666,1,1
2801,MpodQeyYl8k,"{""Elon Musk"": 1, ""Donald Trump"": 1}",1.0,1,1
2802,MpqLSR51bfA,"{""Joe Biden"": 1, ""Hunter Biden"": 1, ""Donald Trump"": 0}",0.6666666666666666,1,1
2803,MrNwDT_xP6g,"{""Nancy Pelosi"": 1, ""Joe Biden"": 0}",0.5,1,1
2804,MrUizSPK7us,"{""Joe Biden"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
2805,Mt9vDS3MQsg,"{""Joe Biden"": 1, ""Tom Brady"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2806,MtCevOQzKfI,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Gavin Newsom"": 0, ""Donald Trump"": 0}",0.0,0,0
2807,MtSQQSmLtPQ,"{""Melania Trump"": 0, ""Michelle Obama"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2808,MtUYiCY4UY4,"{""Elon Musk"": 0, ""Bernie Sanders"": 0, ""Donald Trump"": 0}",0.0,0,0
2809,MtaU1dQBpgU,"{""Elon Musk"": 1, ""Gavin Newsom"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2810,MtfZBbnQXDw,"{""Jeff Bezos"": 1, ""Jimmy Fallon"": 0, ""Brad Pitt"": 0, ""Gavin Newsom"": 1}",0.5,1,1
2811,MtuJBMqVvuY,"{""Jamie Dimon"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2812,MtuVtOSBz0g,"{""Hillary Clinton"": 0, ""Barack Obama"": 0, ""Kamala Harris"": 1, ""Bill Clinton"": 1, ""Donald Trump"": 1, ""Joe Biden"": 0, ""Dana White"": 0, ""Elon Musk"": 0}",0.375,1,1
2813,MuNo6fhuRpk,"{""Jerome Powell"": 1, ""Donald Trump"": 0}",0.5,1,1
2814,MvPlPhTpXNE,"{""Joe Biden"": 1, ""Kamala Harris"": 0, ""Tim Scott"": 0, ""Donald Trump"": 0}",0.25,0,1
2815,Mw0npm56wn0,"{""Joe Biden"": 0, ""Xi Jinping"": 0, ""Taylor Swift"": 0}",0.0,0,0
2816,Mwmo1dFkGjA,"{""Janet Yellen"": 1, ""Donald Trump"": 0}",0.5,1,1
2817,MwwaeSOj8Ws,"{""Joe Biden"": 1, ""Elon Musk"": 0, ""Xi Jinping"": 0, ""Donald Trump"": 0}",0.25,0,1
2818,Mx9Gb1KgrhI,"{""Joe Biden"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
2819,MxrP-K_HVZU,"{""Michael Cohen"": 0, ""Donald Trump"": 0}",0.0,0,0
2820,MyDvJuNRABs,"{""Ed Sheeran"": 0, ""Jimmy Kimmel"": 0}",0.0,0,0
2821,MydGr7jksOk,"{""Joe Biden"": 1, ""Kamala Harris"": 1, ""Donald Trump"": 1}",1.0,1,1
2822,MyhitQnjT5k,"{""Jeff Bezos"": 0, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
2823,MyiFlBhqKjE,"{""Jimmy Fallon"": 0, ""Kendrick Lamar"": 0}",0.0,0,0
2824,Mz1TDJ36Uoc,"{""Hillary Clinton"": 0, ""Barack Obama"": 0, ""Kamala Harris"": 1, ""Hunter Biden"": 0, ""Bill Clinton"": 0, ""Gretchen Whitmer"": 1, ""Gavin Newsom"": 1, ""Donald Trump"": 0, ""Joe Biden"": 1}",0.4444444444444444,1,1
2825,MzCcuJ07J-4,"{""Elon Musk"": 1, ""Donald Trump"": 1}",1.0,1,1
2826,MzUkJlhJNPE,"{""Taylor Swift"": 0, ""Ryan Gosling"": 0, ""Donald Trump"": 0}",0.0,0,0
2827,N0ne4vY-i8w,"{""Joe Biden"": 0, ""Tim Scott"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
2828,N0yp25W_j_M,"{""Justin Trudeau"": 0, ""Donald Trump"": 0}",0.0,0,0
2829,N1bDm150yi8,"{""Kamala Harris"": 0, ""Bernie Sanders"": 0, ""Donald Trump"": 0}",0.0,0,0
2830,N29urKEYx7A,"{""Joe Biden"": 0, ""Hunter Biden"": 0, ""Donald Trump"": 1}",0.3333333333333333,1,1
2831,N2VJm4V_now,"{""Hunter Biden"": 1, ""Joe Biden"": 1}",1.0,1,1
2832,N2iAwnT_vbk,"{""Nancy Pelosi"": 0, ""Joe Biden"": 0, ""Rudy Giuliani"": 0, ""Donald Trump"": 0}",0.0,0,0
2833,N3D7minSy-c,"{""Mark Zuckerberg"": 0, ""Jimmy Kimmel"": 0}",0.0,0,0
2834,N3KXfWNFrhY,"{""Gavin Newsom"": 1, ""Donald Trump"": 0}",0.5,1,1
2835,N3QQZqQbFCw,"{""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2836,N3k7tWxBLYo,"{""Nancy Pelosi"": 0, ""Donald Trump"": 1}",0.5,1,1
2837,N4Lv4jD5V3Y,"{""Vladimir Putin"": 0, ""Joe Biden"": 0, ""Donald Trump"": 1}",0.3333333333333333,1,1
2838,N4f3NQVWAU8,"{""Narendra Modi"": 0, ""Rahul Gandhi"": 0}",0.0,0,0
2839,N4hzVHE-iEk,"{""Melania Trump"": 1, ""Donald Trump"": 1}",1.0,1,1
2840,N5dHFcyRG94,"{""Michael Cohen"": 0, ""Donald Trump"": 1}",0.5,1,1
2841,N6-EfN7z8Bo,"{""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
2842,N7GiUYYJh7w,"{""Joe Biden"": 0, ""Pete Buttigieg"": 1, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.25,0,1
2843,N89N1Ny0YMo,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2844,N9QW9vfAUvU,"{""Steven Spielberg"": 0, ""Jimmy Fallon"": 1}",0.5,1,1
2845,N9bxVV1b4zc,"{""Elon Musk"": 0, ""Donald Trump"": 1}",0.5,1,1
2846,NA1kg09WJwk,"{""Vladimir Putin"": 1, ""Joe Biden"": 0, ""Donald Trump"": 1}",0.6666666666666666,1,1
2847,NA3R3OInc74,"{""Jim Jordan"": 0, ""Hunter Biden"": 1, ""Marjorie Taylor Greene"": 1}",0.6666666666666666,1,1
2848,NAbhDPVQHoU,"{""Chuck Schumer"": 0, ""Joe Biden"": 0, ""Ted Cruz"": 0, ""Elon Musk"": 1, ""Donald Trump"": 0}",0.2,0,1
2849,NBmIFTyiGos,"{""Xi Jinping"": 0, ""Bernard Arnault"": 0}",0.0,0,0
2850,NC7ze4YXLGM,"{""Jordan Peterson"": 0, ""Vladimir Putin"": 0, ""Danielle Smith"": 0, ""Donald Trump"": 0, ""Justin Trudeau"": 0}",0.0,0,0
2851,NEtEYViyEd0,"{""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
2852,NEwza6-e9wk,"{""Kamala Harris"": 0, ""Gavin Newsom"": 1, ""Donald Trump"": 1}",0.6666666666666666,1,1
2853,NG5m-ExmYrk,"{""Hillary Clinton"": 1, ""Bill Clinton"": 1, ""Donald Trump"": 0}",0.6666666666666666,1,1
2854,NGGOHJs5yhI,"{""David Solomon"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 1}",0.3333333333333333,1,1
2855,NGMB-nzo7uY,"{""Hunter Biden"": 0, ""Donald Trump"": 1}",0.5,1,1
2856,NGboP2yoN18,"{""Gavin Newsom"": 1, ""Donald Trump"": 0}",0.5,1,1
2857,NH3i7UGga28,"{""Joe Biden"": 0, ""Hillary Clinton"": 0, ""Barack Obama"": 0}",0.0,0,0
2858,NH7q7XwQQKY,"{""Narendra Modi"": 0, ""Donald Trump"": 0}",0.0,0,0
2859,NHWy29cVIWg,"{""Joe Biden"": 0, ""Rudy Giuliani"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
2860,NIoR2-wjnao,"{""Barack Obama"": 1, ""Donald Trump"": 0, ""Vladimir Putin"": 0, ""Joe Biden"": 1}",0.5,1,1
2861,NJVv87TiAlQ,"{""Joe Biden"": 0, ""Benjamin Netanyahu"": 1}",0.5,1,1
2862,NL1yGqQ3pnA,"{""Kamala Harris"": 0, ""Bill Clinton"": 0, ""Donald Trump"": 1}",0.3333333333333333,1,1
2863,NL26tPKh1C4,"{""Marco Rubio"": 0, ""Donald Trump"": 0}",0.0,0,0
2864,NLaFy62_r9k,"{""Michael Jordan"": 0, ""Tom Brady"": 0}",0.0,0,0
2865,NLw4GTFHlKw,"{""Marco Rubio"": 0, ""Vladimir Putin"": 0, ""Keir Starmer"": 0, ""Donald Trump"": 0}",0.0,0,0
2866,NM90yJMVxp4,"{""Jerome Powell"": 0, ""Donald Trump"": 0}",0.0,0,0
2867,NMDQAng_YHI,"{""Joe Biden"": 0, ""Barack Obama"": 0, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
2868,NMZrWNRvQoQ,"{""Barack Obama"": 1, ""Donald Trump"": 1, ""Jake Sullivan"": 1, ""Nancy Pelosi"": 1, ""Joe Biden"": 1, ""George Clooney"": 1}",1.0,1,1
2869,NNcbjuvXBf8,"{""Mike Pence"": 1, ""Donald Trump"": 0}",0.5,1,1
2870,NORTcNcZUPQ,"{""Xi Jinping"": 1, ""Donald Trump"": 0}",0.5,1,1
2871,NOtP_NXPyl8,"{""Joe Biden"": 1, ""Gavin Newsom"": 1, ""Gretchen Whitmer"": 1, ""Donald Trump"": 0}",0.75,1,1
2872,NPDpARnd3f0,"{""Hunter Biden"": 0, ""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
2873,NPONQfGWZOc,"{""Jeff Bezos"": 0, ""Joe Biden"": 0, ""Elon Musk"": 0, ""Jimmy Fallon"": 0, ""Kim Kardashian"": 0, ""Bernie Sanders"": 0}",0.0,0,0
2874,NPho0I_qfMw,"{""Elon Musk"": 1, ""Donald Trump"": 0}",0.5,1,1
2875,NQ6S1o80fNY,"{""Robert De Niro"": 0, ""Jimmy Fallon"": 1, ""Michael Cohen"": 0, ""Bernie Sanders"": 0}",0.25,0,1
2876,NQEKgoIr_6A,"{""Hillary Clinton"": 0, ""Kanye West"": 0, ""Kamala Harris"": 1, ""Jimmy Kimmel"": 0, ""Hugh Jackman"": 0, ""Donald Trump"": 0}",0.16666666666666666,0,1
2877,NRCiKtQbUEo,"{""Vladimir Putin"": 0, ""Xi Jinping"": 1}",0.5,1,1
2878,NS_aDY8g944,"{""Kamala Harris"": 0, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
2879,NSa5m51lmE4,"{""Jimmy Fallon"": 0, ""Arnold Schwarzenegger"": 0, ""Johnny Depp"": 0, ""Donald Trump"": 0}",0.0,0,0
2880,NTDU6mft5RI,"{""Hillary Clinton"": 1, ""Kamala Harris"": 0, ""Donald Trump"": 0, ""Oprah Winfrey"": 1, ""Joe Biden"": 0}",0.4,1,1
2881,NTh-WxLkulY,"{""Elon Musk"": 0, ""Pete Buttigieg"": 0}",0.0,0,0
2882,NVJ8Mn5qxoQ,"{""Bob Dylan"": 1, ""Kamala Harris"": 0, ""Harrison Ford"": 0}",0.3333333333333333,1,1
2883,NWNbR9Uv8Q8,"{""Elon Musk"": 1, ""Donald Trump"": 0}",0.5,1,1
2884,NXxFaOLeD7I,"{""Chuck Schumer"": 1, ""Donald Trump"": 0}",0.5,1,1
2885,NYH3pAYRrBM,"{""Selena Gomez"": 1, ""Taylor Swift"": 0}",0.5,1,1
2886,NYPqZAk5kcM,"{""Joe Biden"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
2887,NZSN1H0Jt-Y,"{""Chuck Schumer"": 0, ""Kamala Harris"": 0, ""Bernie Sanders"": 1, ""Donald Trump"": 0, ""Nancy Pelosi"": 0, ""Joe Biden"": 0, ""Elon Musk"": 0}",0.14285714285714285,0,1
2888,NZfSFoNHHhM,"{""Taylor Swift"": 0, ""Ted Cruz"": 1, ""Tim Scott"": 1, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0, ""Joe Biden"": 0, ""Bruce Springsteen"": 0, ""Chris Christie"": 1, ""George Clooney"": 0, ""Harry Styles"": 1}",0.4,1,1
2889,N_pp7YVAnGM,"{""Michael Cohen"": 1, ""Donald Trump"": 0}",0.5,1,1
2890,Na2PMDiwkNE,"{""Kamala Harris"": 1, ""Bernie Sanders"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2891,NaBn51xxTPI,"{""Joe Biden"": 0, ""Hillary Clinton"": 0, ""Chris Christie"": 1, ""Donald Trump"": 0}",0.25,0,1
2892,NamMACGnp_M,"{""Chris Hemsworth"": 1, ""Jimmy Fallon"": 0, ""Chris Pratt"": 0}",0.3333333333333333,1,1
2893,NamODFCD5kA,"{""Joe Biden"": 0, ""Eric Trump"": 0, ""Donald Trump"": 0}",0.0,0,0
2894,Naz_mswd7hA,"{""Kamala Harris"": 1, ""Donald Trump"": 0}",0.5,1,1
2895,NbKJCaS5yWQ,"{""Kamala Harris"": 0, ""Gavin Newsom"": 0}",0.0,0,0
2896,NbSNrMRegMU,"{""Joe Biden"": 0, ""Donald Trump"": 1, ""Mike Pence"": 1}",0.6666666666666666,1,1
2897,NbkLClgM_nQ,"{""Joe Biden"": 0, ""Kamala Harris"": 0}",0.0,0,0
